country_region,report_date,anosmia_score,ageusia_score,fever_score,cough_score,breath_shortness_score,anxiety_score,depression_score,insomnia_score,anosmia_7day_avg,ageusia_7day_avg,new_confirmed,new_deceased,new_hospitalized_patients,current_intensive_care_patients,mobility_workplaces,mobility_residential,stringency_index,population_density,gdp_per_capita_usd,confirmed_7day_avg,cases_per_100k
United Kingdom,2021-04-10,0.13,0.08,3.12,4.34,0.97,9.24,5.01,2.64,0.13285714285714287,0.091428571428571428,2380,25,186,,-21,10,70.37,273.8,43070,2885.8571428571427,3.5710474596408615
United Kingdom,2021-04-11,0.14,0.08,3.22,4.44,1.03,10.14,5.41,2.87,0.13285714285714287,0.09,2376,24,205,,-17,7,70.37,273.8,43070,2880.5714285714284,3.5650456992044908
United Kingdom,2021-04-12,0.12,0.07,3.3,4.41,1.12,10.31,5.39,2.85,0.13142857142857142,0.085714285714285715,2880,29,205,,-42,11,61.11,273.8,43070,2900.0,4.3212675141872614
United Kingdom,2021-04-13,0.11,0.08,3.44,4.4,1.09,10.55,5.6,3.44,0.13,0.082857142857142851,2495,21,181,,-43,12,61.11,273.8,43070,2783.2857142857142,3.7435980721865336
United Kingdom,2021-04-14,0.12,0.08,3.42,4.22,1.07,10.35,5.52,3.32,0.12714285714285714,0.081428571428571433,2512,18,197,,-42,12,61.11,273.8,43070,2677.4285714285716,3.7691055540411114
United Kingdom,2021-04-15,0.11,0.07,5.12,4.22,1.03,10.19,5.46,2.98,0.12285714285714286,0.07857142857142857,2345,22,161,,-41,12,61.11,273.8,43070,2562.8571428571427,3.5185320558226141
United Kingdom,2021-04-16,0.1,0.07,3.65,3.99,0.98,9.58,5.12,2.65,0.11857142857142858,0.07571428571428572,2347,19,160,,-40,11,61.11,273.8,43070,2476.4285714285716,3.5215329360407992
United Kingdom,2021-04-17,0.1,0.08,3.26,3.87,0.9,8.85,4.83,2.49,0.11428571428571428,0.07571428571428572,1722,25,159,,-16,5,61.11,273.8,43070,2382.4285714285716,2.5837578678578
United Kingdom,2021-04-18,0.12,0.08,3.58,4.23,0.98,10.27,5.41,2.82,0.11142857142857143,0.07571428571428572,2584,18,141,,-13,4,61.11,273.8,43070,2412.1428571428573,3.877137241895793
United Kingdom,2021-04-19,0.1,0.07,3.59,4.25,1.07,10.46,5.39,2.79,0.10857142857142857,0.07571428571428572,2738,18,179,,-34,10,61.11,273.8,43070,2391.8571428571427,4.1082050186960837
United Kingdom,2021-04-20,0.1,0.07,3.6,4.24,1.09,10.48,5.38,3.23,0.10714285714285715,0.074285714285714288,2541,19,134,,-34,10,61.11,273.8,43070,2398.4285714285716,3.8126183172048025
United Kingdom,2021-04-21,0.1,0.06,3.53,4.26,1.06,10.39,5.4,2.85,0.10428571428571429,0.071428571428571438,2709,24,173,,-33,11,61.11,273.8,43070,2426.5714285714284,4.0646922555323926
United Kingdom,2021-04-22,0.11,0.06,3.53,4.16,1.02,10.44,5.35,2.74,0.10428571428571429,0.07,2409,17,122,,-32,10,61.11,273.8,43070,2435.7142857142858,3.614560222804553
United Kingdom,2021-04-23,0.11,0.07,3.87,4.03,0.95,9.07,4.79,2.71,0.10571428571428572,0.07,2020,23,157,,-31,9,61.11,273.8,43070,2389.0,3.0308890203674541
United Kingdom,2021-04-24,0.21,0.09,3.53,4.17,0.91,8.7,4.76,2.54,0.12142857142857143,0.071428571428571425,1564,8,130,,-14,5,61.11,273.8,43070,2366.4285714285716,2.3466883306211379
United Kingdom,2021-04-25,0.13,0.07,3.75,4.51,0.96,9.68,5.29,2.57,0.12285714285714286,0.07,2119,15,138,,-12,4,61.11,273.8,43070,2300.0,3.1794325911676413
United Kingdom,2021-04-26,0.11,0.08,3.8,4.68,1.11,10.48,5.45,2.76,0.12428571428571429,0.071428571428571425,2627,14,135,,-33,10,61.11,273.8,43070,2284.1428571428573,3.9416561665867831
United Kingdom,2021-04-27,0.12,0.07,3.86,4.73,1.11,10.63,5.61,2.8,0.12714285714285714,0.071428571428571425,2177,16,169,,-33,11,61.11,273.8,43070,2232.1428571428573,3.2664581174950236
United Kingdom,2021-04-28,0.12,0.07,3.8,4.67,1.07,10.43,5.43,2.75,0.13,0.072857142857142856,2499,16,112,,-33,11,61.11,273.8,43070,2202.1428571428573,3.7495998326229052
United Kingdom,2021-04-29,0.11,0.06,3.91,4.52,1.02,10.05,5.28,2.65,0.13,0.072857142857142856,2230,16,103,,-32,11,61.11,273.8,43070,2176.5714285714284,3.3459814432769419
United Kingdom,2021-04-30,0.1,0.07,3.43,4.34,0.94,9.07,4.78,2.41,0.12857142857142856,0.072857142857142856,1825,12,114,,-31,9,61.11,273.8,43070,2148.7142857142858,2.7383031990943585
United Kingdom,2021-05-01,0.11,0.08,3.39,4.81,0.91,8.57,4.58,2.35,0.11428571428571428,0.071428571428571438,1431,9,102,,-15,5,61.11,273.8,43070,2129.7142857142858,2.1471297961117957
United Kingdom,2021-05-02,0.12,0.07,3.54,4.64,0.96,9.02,4.89,2.37,0.11285714285714285,0.071428571428571438,1521,14,120,,-14,3,61.11,273.8,43070,2044.2857142857142,2.2821694059301474
United Kingdom,2021-05-03,0.27,0.09,3.76,5.04,1.02,10.35,5.65,2.62,0.1357142857142857,0.072857142857142856,2084,9,123,,-73,21,59.72,273.8,43070,1966.7142857142858,3.1269171873493935
United Kingdom,2021-05-04,0.11,0.08,3.98,4.98,1.14,10.76,5.67,2.7,0.13428571428571429,0.074285714285714288,2551,10,103,,-34,11,59.72,273.8,43070,2020.1428571428571,3.8276227182957308
United Kingdom,2021-05-05,0.1,0.07,3.78,4.88,1.08,10.5,5.64,2.68,0.13142857142857142,0.074285714285714288,2569,13,120,,-32,11,59.72,273.8,43070,2030.1428571428571,3.8546306402594013
United Kingdom,2021-05-06,0.11,0.07,3.75,4.75,1.01,10.35,5.4,2.67,0.13142857142857142,0.07571428571428572,2325,11,120,,-32,10,59.72,273.8,43070,2043.7142857142858,3.488523253640758
United Kingdom,2021-05-07,0.1,0.07,3.49,4.51,0.96,9.3,4.9,2.38,0.13142857142857142,0.07571428571428572,1981,12,104,,-29,9,59.72,273.8,43070,2066.0,2.9723718561128352
United Kingdom,2021-05-08,0.1,0.08,3.69,4.84,0.98,9.22,5.03,2.48,0.13,0.07571428571428572,1608,10,111,,-16,9,59.72,273.8,43070,2091.2857142857142,2.4127076954212208
United Kingdom,2021-05-09,0.11,0.08,4.08,5.07,1.06,10.63,5.74,2.8,0.12857142857142859,0.077142857142857152,2307,9,103,,-11,4,59.72,273.8,43070,2203.5714285714284,3.4615153316770875
United Kingdom,2021-05-10,0.1,0.07,4.18,5.17,1.17,12.11,6.04,2.91,0.10428571428571429,0.074285714285714288,2808,10,105,,-32,10,59.72,273.8,43070,2307.0,4.21323582633258
United Kingdom,2021-05-11,0.1,0.08,3.93,5.07,1.11,11.52,5.87,2.83,0.10285714285714286,0.074285714285714288,2328,15,109,,-31,10,59.72,273.8,43070,2275.1428571428573,3.4930245739680359
United Kingdom,2021-05-12,0.14,0.11,3.94,5.05,1.08,11.08,5.83,2.85,0.10857142857142858,0.08,2334,12,122,,-31,10,59.72,273.8,43070,2241.5714285714284,3.502027214622593
United Kingdom,2021-05-13,0.11,0.07,3.81,4.97,1.06,10.91,5.69,2.85,0.10857142857142858,0.08,2182,7,103,,-32,11,59.72,273.8,43070,2221.1428571428573,3.2739603180404875
United Kingdom,2021-05-14,0.1,0.07,3.58,4.84,0.98,10.71,5.15,2.61,0.10857142857142858,0.08,1936,6,97,,-30,10,59.72,273.8,43070,2214.7142857142858,2.9048520512036591
United Kingdom,2021-05-15,0.11,0.08,3.65,5.0,0.96,9.94,4.95,2.49,0.11,0.08,1626,8,91,,-15,6,59.72,273.8,43070,2217.2857142857142,2.4397156173848913
United Kingdom,2021-05-16,0.11,0.08,3.98,5.31,1.05,11.13,5.57,2.7,0.11,0.08,1922,9,81,,-10,5,59.72,273.8,43070,2162.2857142857142,2.88384588967636
United Kingdom,2021-05-17,0.1,0.07,4.07,5.47,1.16,11.05,5.72,2.72,0.11,0.08,2858,9,102,,-30,9,62.5,273.8,43070,2169.4285714285716,4.2882578317872193
United Kingdom,2021-05-18,0.11,0.07,4.01,5.39,1.08,10.76,5.64,2.78,0.11142857142857143,0.07857142857142857,2812,6,128,,-30,9,62.5,273.8,43070,2238.5714285714284,4.2192375867689513
United Kingdom,2021-05-19,0.1,0.07,3.96,5.26,1.03,10.55,5.67,2.69,0.10571428571428572,0.072857142857142856,2812,5,126,,-29,9,62.5,273.8,43070,2306.8571428571427,4.2192375867689513
United Kingdom,2021-05-20,0.12,0.08,3.95,5.4,1.0,10.43,5.57,2.63,0.10714285714285715,0.074285714285714288,2517,6,132,,-30,10,62.5,273.8,43070,2354.7142857142858,3.7766077545865757
United Kingdom,2021-05-21,0.11,0.08,3.75,5.12,0.95,9.7,5.08,2.45,0.10857142857142857,0.07571428571428572,2365,10,125,,-29,9,62.5,273.8,43070,2416.0,3.5485408580044697
United Kingdom,2021-05-22,0.11,0.08,3.75,5.17,0.92,8.97,4.79,2.35,0.10857142857142857,0.07571428571428572,2000,5,119,,-9,3,62.5,273.8,43070,2469.4285714285716,3.0008802181855985
United Kingdom,2021-05-23,0.12,0.09,4.12,5.71,0.98,10.06,5.35,2.7,0.11,0.077142857142857152,2326,9,116,,-9,3,62.5,273.8,43070,2527.1428571428573,3.4900236937498508
United Kingdom,2021-05-24,0.11,0.07,4.3,5.97,1.11,10.53,5.65,2.74,0.11142857142857143,0.077142857142857152,3368,9,139,,-31,9,62.5,273.8,43070,2600.0,5.053482287424548
United Kingdom,2021-05-25,0.11,0.07,4.31,6.1,1.05,10.68,5.7,2.77,0.11142857142857143,0.077142857142857152,3427,7,133,,-30,9,62.5,273.8,43070,2687.8571428571427,5.1420082538610226
United Kingdom,2021-05-26,0.13,0.09,4.36,6.0,1.05,10.15,5.44,2.63,0.11571428571428571,0.08,3921,13,132,,-29,9,62.5,273.8,43070,2846.2857142857142,5.8832256677528649
United Kingdom,2021-05-27,0.12,0.08,4.23,5.69,0.97,9.56,5.05,2.5,0.11571428571428571,0.08,3747,9,127,,-29,8,62.5,273.8,43070,3022.0,5.6221490887707182
United Kingdom,2021-05-28,0.13,0.07,4.24,5.71,0.93,9.1,4.66,2.44,0.11857142857142858,0.07857142857142857,3589,8,139,,-30,6,62.5,273.8,43070,3196.8571428571427,5.3850795515340559
United Kingdom,2021-05-29,0.14,0.09,4.15,5.6,0.85,8.52,4.32,2.3,0.12285714285714286,0.08,3000,9,105,,-10,1,62.5,273.8,43070,3339.7142857142858,4.501320327278397
United Kingdom,2021-05-30,0.14,0.1,4.08,5.76,0.86,8.76,4.57,2.34,0.12571428571428572,0.081428571428571433,3164,9,112,,-7,-1,62.5,273.8,43070,3459.4285714285716,4.747392505169616
United Kingdom,2021-05-31,0.13,0.09,4.25,6.04,0.91,9.07,4.75,2.37,0.12857142857142859,0.084285714285714283,3897,8,124,,-71,12,62.5,273.8,43070,3535.0,5.8472151051346382
United Kingdom,2021-06-01,0.13,0.09,4.57,6.09,0.95,9.31,4.77,2.45,0.13142857142857142,0.087142857142857147,5431,4,157,,-43,8,62.5,273.8,43070,3821.2857142857142,8.14889023248299
United Kingdom,2021-06-02,0.14,0.09,4.49,5.99,0.98,9.51,4.83,2.46,0.13285714285714287,0.087142857142857147,6168,13,131,,-42,10,62.5,273.8,43070,4142.2857142857147,9.254714592884385
United Kingdom,2021-06-03,0.16,0.09,4.33,5.94,0.96,9.43,4.93,2.58,0.13857142857142857,0.088571428571428565,6256,12,129,,-41,9,62.5,273.8,43070,4500.7142857142853,9.3867533224845516
United Kingdom,2021-06-04,0.18,0.1,4.05,5.64,0.92,8.89,4.68,2.34,0.14571428571428571,0.09285714285714286,5860,13,126,,-39,9,62.5,273.8,43070,4825.1428571428569,8.7925790392838028
United Kingdom,2021-06-05,0.18,0.08,3.94,5.25,0.82,8.55,4.59,2.24,0.15142857142857144,0.091428571428571428,4731,7,128,,-7,1,51.39,273.8,43070,5072.4285714285716,7.0985821561180336
United Kingdom,2021-06-06,0.18,0.11,4.5,5.51,0.92,9.78,5.18,2.56,0.15714285714285714,0.09285714285714286,5533,8,156,,-3,1,51.39,273.8,43070,5410.8571428571431,8.3019351236104573
United Kingdom,2021-06-07,0.16,0.1,4.39,5.49,1.01,10.09,5.3,2.6,0.16142857142857142,0.094285714285714292,7945,6,177,,-31,8,51.39,273.8,43070,5989.1428571428569,11.920996666742289
United Kingdom,2021-06-08,0.17,0.09,4.31,5.39,0.93,9.69,5.18,2.58,0.16714285714285715,0.094285714285714292,7896,10,189,,-29,8,51.39,273.8,43070,6341.2857142857147,11.847475101396743
United Kingdom,2021-06-09,0.16,0.09,4.55,5.44,0.97,9.63,5.03,2.57,0.17,0.094285714285714292,8210,9,191,,-29,8,51.39,273.8,43070,6633.0,12.318613295651879
United Kingdom,2021-06-10,0.15,0.1,4.91,5.17,1.02,9.9,5.18,2.54,0.16857142857142857,0.09571428571428571,8042,13,201,,-28,8,51.39,273.8,43070,6888.1428571428569,12.066539357324292
United Kingdom,2021-06-11,0.14,0.1,4.22,4.82,0.89,8.94,4.71,2.39,0.16285714285714287,0.09571428571428571,7619,6,180,,-27,7,51.39,273.8,43070,7139.4285714285716,11.431853191178037
United Kingdom,2021-06-12,0.14,0.11,4.17,4.72,0.91,8.13,4.44,2.17,0.15714285714285714,0.1,6284,14,178,,-5,1,51.39,273.8,43070,7361.2857142857147,9.42876564553915
United Kingdom,2021-06-13,0.14,0.1,4.79,4.95,0.89,9.0,4.81,2.32,0.15142857142857144,0.098571428571428574,7135,11,223,,-3,0,51.39,273.8,43070,7590.1428571428569,10.705640178377122
United Kingdom,2021-06-14,0.15,0.1,5.04,5.26,1.01,9.69,5.04,2.41,0.15,0.098571428571428574,10362,11,227,,-30,8,51.39,273.8,43070,7935.4285714285716,15.547560410419583
United Kingdom,2021-06-15,0.15,0.12,4.99,5.42,0.99,9.59,5.02,2.51,0.14714285714285716,0.10285714285714286,10796,21,230,,-29,8,51.39,273.8,43070,8349.7142857142862,16.198751417765859
United Kingdom,2021-06-16,0.14,0.1,5.07,5.52,1.18,9.59,4.94,2.47,0.14428571428571429,0.10428571428571429,11052,13,230,,-29,8,51.39,273.8,43070,8755.7142857142862,16.582864085693615
United Kingdom,2021-06-17,0.15,0.11,4.79,5.56,1.23,9.78,5.09,2.47,0.14428571428571429,0.10571428571428572,11106,6,245,,-29,9,51.39,273.8,43070,9193.42857142857,16.663887851584626
United Kingdom,2021-06-18,0.13,0.11,4.15,5.03,0.97,8.75,4.71,2.23,0.14285714285714285,0.10714285714285715,10320,12,239,,-29,8,51.39,273.8,43070,9579.2857142857138,15.484541925837688
United Kingdom,2021-06-19,0.15,0.13,4.2,5.27,0.95,8.74,4.65,2.29,0.14428571428571429,0.11,8446,23,211,,-6,2,51.39,273.8,43070,9888.1428571428569,12.672717161397781
United Kingdom,2021-06-20,0.17,0.14,4.71,5.65,1.01,9.79,5.15,2.51,0.14857142857142858,0.11571428571428571,10088,25,207,,-2,1,51.39,273.8,43070,10310.0,15.136439820528157
United Kingdom,2021-06-21,0.16,0.11,5.43,5.91,1.08,10.27,5.46,2.58,0.15,0.11714285714285715,16307,16,233,,-31,9,51.39,273.8,43070,11159.285714285714,24.467676858976272
United Kingdom,2021-06-22,0.15,0.11,4.84,5.78,1.04,10.06,5.18,2.56,0.15,0.11571428571428571,17403,13,241,,-30,8,51.39,273.8,43070,12103.142857142857,26.112159218541986
United Kingdom,2021-06-23,0.15,0.11,4.96,5.89,1.02,9.56,5.18,2.52,0.15142857142857144,0.11714285714285715,18350,8,275,,-29,9,51.39,273.8,43070,13145.714285714286,27.533076001852866
United Kingdom,2021-06-24,0.18,0.13,5.07,5.8,1.05,9.66,5.24,2.56,0.15571428571428572,0.12000000000000001,18712,22,255,,-30,9,51.39,273.8,43070,14232.285714285714,28.076235321344456
United Kingdom,2021-06-25,0.16,0.13,4.55,5.48,0.97,8.87,4.8,2.37,0.16,0.12285714285714286,18169,22,258,,-29,7,51.39,273.8,43070,15353.571428571429,27.261496342107069
United Kingdom,2021-06-26,0.2,0.17,4.51,5.47,0.91,8.3,4.48,2.29,0.16714285714285715,0.12857142857142859,16301,17,268,,-6,2,51.39,273.8,43070,16475.714285714286,24.458674218321722
United Kingdom,2021-06-27,0.21,0.17,5.07,6.03,1.01,9.53,5.1,2.6,0.17285714285714285,0.13285714285714287,18502,22,267,,-4,1,51.39,273.8,43070,17677.714285714286,27.761142898434972
United Kingdom,2021-06-28,0.19,0.15,5.1,6.06,1.07,9.7,5.11,2.67,0.17714285714285713,0.13857142857142857,28418,13,310,,-32,8,51.39,273.8,43070,19407.857142857141,42.639507020199169
United Kingdom,2021-06-29,0.19,0.15,4.96,5.82,0.99,9.34,5.05,2.63,0.18285714285714286,0.14428571428571429,28199,25,368,,-33,8,51.39,273.8,43070,20950.142857142859,42.310910636307838
United Kingdom,2021-06-30,0.2,0.16,4.91,5.91,1.02,9.34,5.11,2.73,0.19,0.15142857142857144,28923,23,417,,-31,8,51.39,273.8,43070,22460.571428571428,43.397229275291025
United Kingdom,2021-07-01,0.2,0.16,4.92,5.68,0.97,9.08,4.95,2.47,0.19285714285714287,0.15571428571428572,28794,25,373,,-31,8,51.39,273.8,43070,23900.857142857141,43.203672501218058
United Kingdom,2021-07-02,0.22,0.2,4.89,5.53,0.98,8.48,4.55,2.38,0.20142857142857143,0.16571428571428573,26340,29,391,,-30,7,51.39,273.8,43070,25068.142857142859,39.521592473504327
United Kingdom,2021-07-03,0.24,0.21,4.83,5.62,0.97,8.16,4.42,2.32,0.20714285714285716,0.17142857142857143,24010,29,396,,-7,3,51.39,273.8,43070,26169.428571428572,36.02556701931811
United Kingdom,2021-07-04,0.24,0.23,5.14,5.95,1.07,9.44,5.16,2.6,0.21142857142857144,0.18,25170,29,470,,-5,2,51.39,273.8,43070,27122.0,37.766077545865755
United Kingdom,2021-07-05,0.24,0.19,4.99,5.98,1.12,9.93,5.35,2.66,0.21857142857142858,0.18571428571428572,34919,29,521,,-32,9,51.39,273.8,43070,28050.714285714286,52.393868169411448
United Kingdom,2021-07-06,0.24,0.21,4.85,6.0,1.12,9.97,5.26,2.71,0.2257142857142857,0.19428571428571428,36060,32,577,,-32,10,51.39,273.8,43070,29173.714285714286,54.105870333886337
United Kingdom,2021-07-07,0.22,0.18,4.66,5.5,1.03,9.32,4.78,2.41,0.22857142857142856,0.19714285714285715,38597,29,571,,-32,9,51.39,273.8,43070,30555.714285714286,57.912486890654769
United Kingdom,2021-07-08,0.24,0.21,4.79,5.57,1.02,9.31,4.99,2.49,0.23428571428571429,0.20428571428571429,34016,42,608,,-32,9,51.39,273.8,43070,31301.714285714286,51.038970750900653
United Kingdom,2021-07-09,0.27,0.22,4.79,5.45,0.97,8.71,4.69,2.37,0.24142857142857144,0.20714285714285713,32803,48,558,,-31,8,51.39,273.8,43070,32225.0,49.218936898571087
United Kingdom,2021-07-10,0.3,0.26,4.73,5.61,1.03,8.53,4.63,5.06,0.25,0.21428571428571427,28379,42,552,,-7,3,51.39,273.8,43070,32849.142857142855,42.580989855944544
United Kingdom,2021-07-11,0.24,0.2,4.67,5.19,0.91,8.23,4.33,2.34,0.25,0.21,30503,35,594,,-1,0,51.39,273.8,43070,33611.0,45.767924647657651
United Kingdom,2021-07-12,0.27,0.24,5.0,5.8,1.1,9.96,5.32,2.6,0.25428571428571428,0.21714285714285714,44512,41,732,,-38,10,51.39,273.8,43070,34981.428571428572,66.787590135938672
United Kingdom,2021-07-13,0.28,0.23,5.18,6.04,1.09,9.97,5.25,2.75,0.26,0.22,47706,50,750,,-34,9,51.39,273.8,43070,36645.142857142855,71.579995844381074
United Kingdom,2021-07-14,0.28,0.22,5.27,5.84,1.01,9.5,5.05,2.71,0.26857142857142857,0.22571428571428573,54909,43,755,,-33,9,51.39,273.8,43070,38975.428571428572,82.3876659501765
United Kingdom,2021-07-15,0.29,0.23,5.42,5.77,1.0,9.21,4.9,2.6,0.27571428571428575,0.22857142857142856,62000,52,775,,-33,9,51.39,273.8,43070,42973.142857142855,93.027286763753551
United Kingdom,2021-07-16,0.29,0.25,4.96,5.51,0.87,8.29,4.36,2.41,0.27857142857142858,0.23285714285714287,55263,52,700,,-32,7,51.39,273.8,43070,46181.714285714283,82.918821748795352
United Kingdom,2021-07-17,0.33,0.29,5.04,5.3,0.84,7.6,4.21,2.22,0.28285714285714286,0.23714285714285716,38475,52,710,,-8,1,51.39,273.8,43070,47624.0,57.72943319734545
United Kingdom,2021-07-18,0.35,0.32,5.2,5.15,0.88,8.14,4.41,2.25,0.2985714285714286,0.25428571428571428,36181,69,799,,-4,0,51.39,273.8,43070,48435.142857142855,54.287423587086565
United Kingdom,2021-07-19,0.34,0.3,5.31,5.22,0.98,8.26,4.49,2.22,0.30857142857142855,0.26285714285714284,47924,82,877,,-37,8,43.98,273.8,43070,48922.571428571428,71.9070917881633
United Kingdom,2021-07-20,0.33,0.29,5.09,5.08,0.99,8.25,4.44,2.29,0.31571428571428573,0.27142857142857141,39877,58,938,,-37,9,43.98,273.8,43070,47804.142857142855,59.833050230293544
United Kingdom,2021-07-21,0.39,0.28,4.92,5.07,0.97,8.14,4.42,2.23,0.33142857142857141,0.28,35548,55,930,,-37,9,43.98,273.8,43070,45038.285714285717,53.337644998030825
United Kingdom,2021-07-22,0.3,0.26,4.71,4.95,0.92,8.44,4.34,2.2,0.33285714285714285,0.28428571428571431,31278,78,955,,-38,9,43.98,273.8,43070,40649.428571428572,46.93076573220457
United Kingdom,2021-07-23,0.3,0.25,4.38,5.01,0.88,8.19,4.41,2.16,0.3342857142857143,0.28428571428571431,27817,86,867,,-38,8,43.98,273.8,43070,36728.571428571428,41.737742514634391
United Kingdom,2021-07-24,0.3,0.26,4.38,5.1,0.91,8.16,4.4,2.25,0.33,0.28,22852,74,828,,-7,2,43.98,273.8,43070,34496.714285714283,34.288057372988646
United Kingdom,2021-07-25,0.32,0.24,4.48,5.14,0.97,8.93,4.9,2.48,0.32571428571428573,0.26857142857142857,22187,73,939,,-3,1,43.98,273.8,43070,32497.571428571428,33.290264700441931
United Kingdom,2021-07-26,0.27,0.21,4.54,5.16,1.04,9.07,4.87,2.65,0.31571428571428573,0.25571428571428573,29980,76,941,,-42,9,43.98,273.8,43070,29934.142857142859,44.983194470602122
United Kingdom,2021-07-27,0.25,0.19,4.54,5.29,1.08,9.36,4.99,2.74,0.30428571428571427,0.24142857142857144,29581,72,922,,-41,10,43.98,273.8,43070,28463.285714285714,44.384518867074092
United Kingdom,2021-07-28,0.22,0.2,4.19,5.2,1.03,9.14,4.85,2.65,0.28,0.23,30237,88,852,,-41,11,43.98,273.8,43070,27704.571428571428,45.368807578638965
United Kingdom,2021-07-29,0.24,0.19,4.17,5.06,0.98,9.28,4.7,2.59,0.27142857142857141,0.22,28432,83,840,,-41,9,43.98,273.8,43070,27298.0,42.660513181726465
United Kingdom,2021-07-30,0.25,0.2,3.87,4.94,0.96,8.79,4.49,2.74,0.26428571428571429,0.21285714285714286,24749,108,746,,-40,9,43.98,273.8,43070,26859.714285714286,37.134392259937684
United Kingdom,2021-07-31,0.25,0.23,3.88,4.83,0.94,8.49,4.57,2.44,0.25714285714285717,0.20857142857142857,20569,91,676,,-7,1,43.98,273.8,43070,26533.571428571428,30.862552603929782
United Kingdom,2021-08-01,0.26,0.22,4.0,4.97,0.98,9.19,4.94,2.62,0.24857142857142858,0.20571428571428571,20985,95,739,,-3,0,43.98,273.8,43070,26361.857142857141,31.486735689312386
United Kingdom,2021-08-02,0.25,0.21,4.15,5.19,1.05,9.57,5.0,2.84,0.24571428571428572,0.20571428571428571,29840,81,789,,-43,9,43.98,273.8,43070,26341.857142857141,44.773132855329131
United Kingdom,2021-08-03,0.24,0.2,4.28,5.21,1.02,9.28,4.91,2.83,0.24428571428571427,0.20714285714285716,30472,74,763,,-42,9,43.98,273.8,43070,26469.142857142859,45.721411004275772
United Kingdom,2021-08-04,0.25,0.2,4.46,5.18,0.97,9.02,4.79,2.73,0.24857142857142858,0.20714285714285716,32338,80,836,,-41,9,43.98,273.8,43070,26769.285714285714,48.521232247842939
United Kingdom,2021-08-05,0.23,0.2,4.29,5.33,1.04,9.15,4.82,2.73,0.24714285714285714,0.20857142857142857,31659,102,812,,-42,10,43.98,273.8,43070,27230.285714285714,47.502433413768927
United Kingdom,2021-08-06,0.24,0.2,4.07,5.07,0.97,8.73,4.58,2.6,0.24571428571428572,0.20857142857142857,28036,95,781,,-41,9,43.98,273.8,43070,27699.857142857141,42.066338898525714
United Kingdom,2021-08-07,0.26,0.23,3.93,4.98,0.95,8.57,4.45,2.51,0.24714285714285714,0.20857142857142857,22540,95,729,,-9,2,43.98,273.8,43070,27981.428571428572,33.819920058951688
United Kingdom,2021-08-08,0.27,0.23,3.98,5.31,1.04,9.58,4.94,2.77,0.24857142857142858,0.21000000000000002,22887,81,742,,-4,1,43.98,273.8,43070,28253.142857142859,34.340572776806894
United Kingdom,2021-08-09,0.26,0.2,4.21,5.59,1.12,9.73,4.99,2.88,0.25,0.20857142857142857,32162,83,760,,-42,9,43.98,273.8,43070,28584.857142857141,48.257154788642609
United Kingdom,2021-08-10,0.25,0.19,4.41,5.4,1.11,9.56,4.92,3.2,0.25142857142857145,0.20714285714285716,31518,81,894,,-41,9,43.98,273.8,43070,28734.285714285714,47.290871358386845
United Kingdom,2021-08-11,0.27,0.2,4.47,5.43,1.09,9.37,4.89,2.99,0.25428571428571428,0.20714285714285716,33349,89,850,,-41,9,43.98,273.8,43070,28878.714285714286,50.038177198135756
United Kingdom,2021-08-12,0.25,0.19,4.29,5.29,1.01,9.11,4.73,2.8,0.25714285714285717,0.20571428571428571,31726,108,861,,-41,9,43.98,273.8,43070,28888.285714285714,47.602962901078143
United Kingdom,2021-08-13,0.25,0.2,4.08,5.2,0.94,8.63,4.56,2.74,0.25857142857142856,0.20571428571428571,28973,107,790,,-40,8,43.98,273.8,43070,29022.142857142859,43.472251280745667
United Kingdom,2021-08-14,0.28,0.23,4.23,5.22,0.9,8.67,4.47,2.66,0.26142857142857145,0.20571428571428571,25057,96,788,,-8,0,43.98,273.8,43070,29381.714285714286,37.596527813538266
United Kingdom,2021-08-15,0.29,0.24,4.23,5.51,0.98,9.53,4.87,2.91,0.26428571428571429,0.20714285714285716,25326,87,807,,-3,0,43.98,273.8,43070,29730.142857142859,38.000146202884231
United Kingdom,2021-08-16,0.27,0.2,4.21,5.79,1.05,9.79,4.96,2.95,0.26571428571428574,0.20714285714285716,36906,83,870,,-42,8,43.98,273.8,43070,30407.857142857141,55.375242666178842
United Kingdom,2021-08-17,0.27,0.21,4.41,5.97,1.06,9.86,5.09,3.06,0.26857142857142857,0.21,37919,109,967,,-42,9,43.98,273.8,43070,31322.285714285714,56.895188496689855
United Kingdom,2021-08-18,0.26,0.2,4.4,5.96,1.04,9.61,4.91,2.98,0.26714285714285713,0.21,38739,101,913,,-39,9,43.98,273.8,43070,32092.285714285714,58.125549386145948
United Kingdom,2021-08-19,0.26,0.21,4.39,5.99,1.04,9.77,4.83,2.9,0.26857142857142857,0.21285714285714286,36500,110,949,,-40,9,43.98,273.8,43070,32774.285714285717,54.766063981887164
United Kingdom,2021-08-20,0.27,0.21,4.29,5.56,0.98,9.21,4.6,2.81,0.27142857142857146,0.21428571428571427,32231,118,872,,-39,7,43.98,273.8,43070,33239.714285714283,48.360685156170007
United Kingdom,2021-08-21,0.28,0.25,4.26,5.55,0.98,8.87,4.53,2.75,0.27142857142857146,0.21714285714285714,28533,108,876,,-9,2,43.98,273.8,43070,33736.285714285717,42.812057632744839
